city,lat,lng,country,iso2,admin_name,capital,population,population_proper,x,y,z,cluster
Emerald,1.4234317827225078,0.3148787579782265,Australia,AU,Queensland,,-0.0397920777096255,-0.03376013179027,0.26817768218123483,1.000678731718328,1.8352075356103918,1
Ulverstone,-1.5112640882477202,0.1053789939981005,Australia,AU,Tasmania,,-0.0398313630557145,-0.0338031710808282,-0.5826277922141422,-1.4832014628945003,-1.5672135482201695,0
Morwell,-1.0235226226440908,0.1300229182337511,Australia,AU,Victoria,,-0.0401574314282532,-0.0352578991016957,-0.4887767105843723,-1.15357020512543,-1.0120954705593135,0
Gisborne,-0.8999328526218718,-0.061287031115518,Australia,AU,Victoria,,-0.0404049291086138,-0.0557962485560735,-0.4201571084779191,-0.8898991325473301,-1.0450089021748266,0
Port Augusta,-0.0689899282494229,-0.7820241054929616,Australia,AU,South Australia,,-0.0410492087844732,-0.0662849236651092,-0.03650160173197186,0.3481040240017615,-0.7682780313205314,0
Forster,-0.0171297785522207,0.7756134529573552,Australia,AU,New South Wales,,-0.0412809923263983,-0.0353913209024261,-0.4725023857095213,-0.9997774097993137,0.6549120330575262,0
Penrith,-0.2782595159663142,0.5836274593941649,Australia,AU,New South Wales,,-0.0430291902273584,-0.0373065693322665,-0.4725871188437683,-1.0168258098198968,0.20082768409110663,0
Torquay,-1.0401497947175766,-0.0900400365889156,Australia,AU,Victoria,,-0.0431745460078876,-0.0374658147073319,-0.43032161332496865,-0.969377687557416,-1.223377541987538,0
Jimboomba,0.7057032729984231,0.8307110563920521,Australia,AU,Queensland,,-0.0433984724805949,-0.0377111386635137,-0.04415965690767553,0.030613077833509396,1.5022919350794703,1
Lithgow,-0.2337319491535193,0.5261425748290555,Australia,AU,New South Wales,,-0.0442941783714239,-0.0721425711100816,-0.4720626557079043,-0.9241216986913171,0.1985290154778222,0
Bowral,-0.3993219558333634,0.5544624894779095,Australia,AU,New South Wales,,-0.0443884632020374,-0.0500461993374966,-0.499641948833566,-1.074235910453573,0.04258181334076549,0
Goonellabah,0.5424743247530138,0.8607633343390834,Australia,AU,New South Wales,,-0.0445809613978735,-0.0390066213093158,-0.08953525743807837,-0.11263642930744407,1.3500405863174254,1
Raymond Terrace,-0.1137170211270991,0.6945304000500084,Australia,AU,New South Wales,,-0.0448952441665854,-0.0393509356337815,-0.4744979241057395,-0.9952910550842747,0.4779968451820052,0
Leopold,-1.0161900397596837,-0.0744382037144803,Australia,AU,Victoria,,-0.0449188153742388,-0.0393767592081164,-0.432914034871152,-0.9648204261864538,-1.1835600725426043,0
Dalby,0.8137798914760805,0.6441017269677137,Australia,AU,Queensland,,-0.0452920261620842,-0.0397856324684194,0.03156252818656569,0.27453432411774337,1.4567897139106825,1
Campbelltown,-0.3318322643870857,0.5975603081154772,Australia,AU,New South Wales,,-0.0458930919572458,-0.04044413361396,-0.49287249660515836,-1.0658618832064122,0.1543215834783299,0
Colac,-1.0413136967627203,-0.1673625935563189,Australia,AU,Victoria,,-0.0459677341148149,-0.0555853560323382,-0.4228055606867338,-0.8960117751567938,-1.2928211349529686,0
Muswellbrook,-0.0312296204705368,0.6041517392012228,Australia,AU,New South Wales,,-0.0466866559482434,-0.0425573627803681,-0.43384774019541006,-0.8545746071192784,0.4888760320204299,0
Esperance,-0.2965494052471484,-2.458814456647149,Australia,AU,Western Australia,,-0.0475470050275923,-0.0852996822337264,1.2901898158488296,3.3470718688078294,-2.4627845515041975,3
Drouin,-1.0068954505706047,0.071925368599772,Australia,AU,Victoria,,-0.0485605669566882,-0.0433665014428624,-0.48114812258781553,-1.0851962134903121,-1.0451941537228164,0
Rutherford,-0.1059853861129292,0.6720941827004501,Australia,AU,New South Wales,,-0.0485723525605149,-0.0433794132300299,-0.4723077121807406,-0.9675536664797599,0.46662311819724267,0
Nelson Bay,-0.1059853861129292,0.7375225867791532,Australia,AU,New South Wales,,-0.0488237787754845,-0.0436548646896024,-0.49242642237155276,-1.0252307622181915,0.5239896846093689,0
Inverell,0.3817394523186275,0.6283731358031698,Australia,AU,New South Wales,,-0.0494523443129083,-0.0443434933385338,-0.06159490938025144,-0.01974923389090507,0.9702129435119665,1
Parkes,-0.1691686399921741,0.3267940372486125,Australia,AU,New South Wales,,-0.0504423350343509,-0.0454280834606007,-0.3848042799409173,-0.706583349328573,0.09461805400679459,0
Somerville,-1.0223088390827262,0.0008350942294678,Australia,AU,Victoria,,-0.0507251895261916,-0.0457379663526198,-0.4666348027249283,-1.032064904022989,-1.1244889923369126,0
Gracemere,1.4372988442317944,0.557832147356678,Australia,AU,Queensland,,-0.0508076887529785,-0.0458283488627921,0.17941645766105602,0.8029053270034766,2.062966641222259,1
Batemans Bay,-0.6036532734444299,0.528719993394634,Australia,AU,New South Wales,,-0.0508901879797654,-0.0879422946740005,-0.5679187055865861,-1.1860250320075127,-0.20428483748752385,0
Nambour,0.9062934768929548,0.8228837319777302,Australia,AU,Queensland,,-0.0513105411829176,-0.0463792517819371,-0.012924522720442748,0.18688786627481757,1.7145169684137616,1
Swan Hill,-0.5413346325130053,-0.1710280207786794,Australia,AU,Victoria,,-0.0516405380900651,-0.0520733499227883,-0.3190870461309215,-0.5320739776736245,-0.7491934705062179,0
Mareeba,2.5097514429716234,0.0261550626790395,Australia,AU,Queensland,,-0.0517348229206787,-0.0468440761199658,0.5635150855039248,2.0450749550835687,2.7698260779208814,1
Corinda,0.7638983752556233,0.837756704684027,Australia,AU,Queensland,,-0.0519705349972126,-0.0471023118633151,-0.048468399191426835,0.07171294002457167,1.571766392480162,1
Samford,0.7832856578933074,0.8148662701282393,Australia,AU,Queensland,,-0.0523162460427957,-0.0911013786009731,-0.06940121755699634,0.1179142048693452,1.5721784636708638,1
Mudgee,-0.0889425347376053,0.4666929367672311,Australia,AU,New South Wales,,-0.0523476743196669,-0.0475154890526739,-0.41324734747412606,-0.7713177747898732,0.30498012668850766,0
Casino,0.5369374764525436,0.8325913043620238,Australia,AU,New South Wales,,-0.052383031131147,-0.0475542244141763,-0.0953537682306559,-0.08674801013777046,1.3189475647943203,1
Portland,-1.0401497947175766,-0.3770102422082393,Australia,AU,Victoria,,-0.0524380306156716,-0.0527275471392731,-0.36320254677776515,-0.7084204547240833,-1.4755109486893818,0
Kingston,-1.812249157121959,0.2259683806565547,Australia,AU,Tasmania,,-0.054366941108641,-0.0497277085873659,-0.7067158046107094,-1.7970904258723714,-1.791325850639974,0
Kingaroy,0.9218565099537374,0.7039527662815559,Australia,AU,Queensland,,-0.0544101549893389,-0.0514019369900802,0.019764365451801415,0.3056310589118877,1.6270873284058402,1
Kangaroo Flat,-0.7852053653148195,-0.0970856848808904,Australia,AU,Victoria,,-0.0544258691277745,-0.0497922675232032,-0.3935086214768452,-0.7725615693636708,-0.9511507971541147,0
Bowen,2.0053828052945075,0.3236778959500644,Australia,AU,Queensland,,-0.0544926542161258,-0.0498654343171521,0.36320701986873544,1.420953792068196,2.4788941249365224,1
Young,-0.3695260634776767,0.3307235442420393,Australia,AU,New South Wales,,-0.0548147940540555,-0.0502183564997295,-0.4354971155970626,-0.8514220029278525,-0.12129155342366044,0
