city,lat,lng,country,iso2,admin_name,capital,population,population_proper,x,y,z,cluster
Port Pirie,-0.1842661122348988,-0.7554999332873443,Australia,AU,South Australia,,-0.0395210088216115,-0.0936880399635215,-0.09885274124556889,-0.9360116438487799,0.5723349600129124,0
Barwon Heads,-1.0262993603803623,-0.068913654903836,Australia,AU,Victoria,,-0.0396113651176162,-0.0335621510537022,-0.033817402534342206,-1.0836893495815196,-0.9718094884722923,0
Emerald,1.4234317827225085,0.3148787579782244,Australia,AU,Queensland,,-0.0397920777096255,-0.03376013179027,-0.10784693741243964,1.717444859955332,1.1248471414554277,1
Ulverstone,-1.5112640882477195,0.1053789939980984,Australia,AU,Tasmania,,-0.0398313630557145,-0.0338031710808282,-0.021611892712057306,-1.3892908924205487,-1.6388905188936733,0
Morwell,-1.02352262264409,0.1300229182337491,Australia,AU,Victoria,,-0.0401574314282532,-0.0352578991016957,-0.037308803148586187,-0.8831097075651257,-1.1693385572398158,0
Gisborne,-0.8999328526218712,-0.0612870311155201,Australia,AU,Victoria,,-0.0404049291086138,-0.0557962485560735,-0.05540420168232325,-0.9516888354229781,-0.8516746130489867,0
Port Augusta,-0.0689899282494223,-0.7820241054929638,Australia,AU,South Australia,,-0.0410492087844732,-0.0662849236651092,-0.08234037789566995,-0.8481327651653819,0.7161954947264332,0
Forster,-0.0171297785522201,0.7756134529573531,Australia,AU,New South Wales,,-0.0412809923263983,-0.0353913209024261,-0.07264716742041204,0.7529465095845116,-0.7993153286889324,0
Penrith,-0.2782595159663136,0.5836274593941628,Australia,AU,New South Wales,,-0.0430291902273584,-0.0373065693322665,-0.06674790940549356,0.3040098359274482,-0.8707316551109544,0
Torquay,-1.040149794717576,-0.0900400365889177,Australia,AU,Victoria,,-0.0431745460078876,-0.0374658147073319,-0.03968507329118927,-1.118536701168363,-0.9646686115571774,0
Jimboomba,0.7057032729984237,0.83071105639205,Australia,AU,Queensland,,-0.0433984724805949,-0.0377111386635137,-0.0977566994369473,1.521539820594706,-0.12216654917142597,1
Lithgow,-0.2337319491535187,0.5261425748290534,Australia,AU,New South Wales,,-0.0442941783714239,-0.0721425711100816,-0.09561294208923339,0.29019977881146275,-0.7681435924632797,0
Bowral,-0.3993219558333628,0.5544624894779074,Australia,AU,New South Wales,,-0.0443884632020374,-0.0500461993374966,-0.0741409857015453,0.15519233609268063,-0.9642455894582016,0
