city,x,y,country,iso2,admin_name,capital,z,population_proper,cluster
Wangaratta,-0.6605194062699986,-0.6942239787867232,Australia,AU,Victoria,,-0.48140992871537497,-0.0197379309264052,0
Grafton,0.3737403994011455,0.4935252220723688,Australia,AU,New South Wales,,1.3464235976225707,-0.0497320125164217,1
Yeppoon,0.4069914912003801,0.6054285431438206,Australia,AU,Queensland,,1.3762982574281024,-0.0672662194898364,1
Murray Bridge,-0.5961050214081544,-0.5583703736663496,Australia,AU,South Australia,,-0.8225391995335576,-0.0318620990766529,0
Mount Isa,0.5042674156175053,0.8331833758728217,Australia,AU,Queensland,,0.8419036754620026,-0.0940194425008197,1
Narangba,0.41849157320790803,0.4806393061946336,Australia,AU,Queensland,,1.4018671791623285,-0.0145904317756433,1
Mount Eliza,-0.6540471876326108,-0.6933942655326948,Australia,AU,Victoria,,-0.5857655201771822,-0.0175386231788807,0
Broken Hill,-0.5913162766261857,-0.5783713475104101,Australia,AU,New South Wales,,-0.6379558881454207,-0.0182014282534771,0
Nerang,0.4041896118395636,0.47518422229544316,Australia,AU,Queensland,,1.4032330418493273,-0.0219458465320414,1
Karratha,2.6390286603970403,3.0089627115123867,Australia,AU,Western Australia,,-1.5967474744406345,-0.0226172594647494,3
Mount Barker,-0.5948222315445585,-0.5480227675567655,Australia,AU,South Australia,,-0.8431562473272144,-0.0349523201387324,0
Horsham,-0.6327306649356234,-0.619464298907303,Australia,AU,Victoria,,-0.7042618385567475,-0.0319352658706019,0
Lara,-0.6530384467279253,-0.6743793532022904,Australia,AU,Victoria,,-0.6171170242874853,-0.0241365464214542,0
Singleton,-0.7453611990399952,-0.6843198751105536,Australia,AU,New South Wales,,-0.14186366906864184,-0.0730076608503016,0
Port Lincoln,-0.5620983501452667,-0.49838061652791577,Australia,AU,South Australia,,-0.9924259803388278,-0.0337558278612142,0
Banora Point,0.39805798618399457,0.47270078364840784,Australia,AU,New South Wales,,1.4096580739692148,-0.0249456850839486,1
Warwick,0.39657215212549757,0.513698756476544,Australia,AU,Queensland,,1.3316034509508918,-0.0419246852091624,1
Rochedale,0.4013232012437318,0.4887149010485635,Australia,AU,Queensland,,1.401870442364758,-0.0286040247813964,1
