city,x,y,country,iso2,admin_name,capital,z,population_proper,cluster
Somerville,-0.04410033958538089,-0.721330855925775,Australia,AU,Victoria,,-0.7269918362332584,-0.0457379663526198,0
Gracemere,-0.10575356082567566,1.4074641781807005,Australia,AU,Queensland,,0.625966795706644,-0.0458283488627921,3
Batemans Bay,-0.08724648513579963,-0.0521762106585527,Australia,AU,New South Wales,,-0.8024640164076862,-0.0879422946740005,0
Nambour,-0.09562376388441185,1.2213542200700211,Australia,AU,Queensland,,0.062211436936364446,-0.0463792517819371,3
Swan Hill,-0.05950522614322084,-0.5044537001514439,Australia,AU,Victoria,,-0.2645268840404398,-0.0520733499227883,0
Mareeba,-0.1291143278758106,1.7858657330944685,Australia,AU,Queensland,,1.7619625646781996,-0.0468440761199658,3
Corinda,-0.09333426241936447,1.1315363008991337,Australia,AU,Queensland,,-0.04934953191225115,-0.0471023118633151,3
Samford,-0.12501107303160883,1.1283267360244922,Australia,AU,Queensland,,-0.019894008204505174,-0.0911013786009731,3
Mudgee,-0.07144563311211777,0.26709018798053985,Australia,AU,New South Wales,,-0.3930303166717564,-0.0475154890526739,0
Casino,-0.08855685853720051,0.9679039736527509,Australia,AU,New South Wales,,-0.2067972437102017,-0.0475542244141763,3
Portland,-0.04747170520122772,-1.002229459150069,Australia,AU,Victoria,,-0.4733388921159364,-0.0527275471392731,0
Kingston,-0.03226193758008029,-1.1183601484124421,Australia,AU,Tasmania,,-1.4464358191327846,-0.0497277085873659,0
Kingaroy,-0.10099191561964514,1.1477842107977072,Australia,AU,Queensland,,0.15703540592137483,-0.0514019369900802,3
Kangaroo Flat,-0.05456858802065189,-0.6238504713918238,Australia,AU,Victoria,,-0.4897408997485823,-0.0497922675232032,0
Bowen,-0.12315819306518558,1.6415065924250247,Australia,AU,Queensland,,1.1941770042368423,-0.0498654343171521,3
Young,-0.06762998463160613,-0.027243635803854784,Australia,AU,New South Wales,,-0.4963509610146468,-0.0502183564997295,0
Cowra,-0.07110731208962377,0.05600187119219233,Australia,AU,New South Wales,,-0.4661701666244173,-0.0512168680406799,0
Hamilton,-0.051876678287386714,-0.9007179931206076,Australia,AU,Victoria,,-0.4335832507942354,-0.051599917726648,0
Gunnedah,-0.08531100682314105,0.5094974354268257,Australia,AU,New South Wales,,-0.24826026428726908,-0.0526672921324916,3
Mount Evelyn,-0.05548745468836523,-0.654186248710772,Australia,AU,Victoria,,-0.6902317705069947,-0.0527705864298313,0
Andergrove,-0.12514118806738594,1.5866874633459915,Australia,AU,Queensland,,0.9961305134298776,-0.0539885983526287,3
Moree,-0.09334568515940067,0.6542571715529274,Australia,AU,New South Wales,,-0.04012460147585419,-0.0544534226906573,3
Benalla,-0.06306704148642281,-0.4650707328538454,Australia,AU,Victoria,,-0.5895109942414717,-0.054509373768383,0
Currumbin,-0.10198107990258029,1.0799088620552222,Australia,AU,Queensland,,-0.15658867231037318,-0.0552711692112633,3
Wollert,-0.05972510660846951,-0.6586989567923072,Australia,AU,Victoria,,-0.6422044823935978,-0.0555337088836684,0
Mittagong,-0.08584485535341185,0.11602941470677658,Australia,AU,New South Wales,,-0.6744070767821585,-0.0697065472644869,0
Kelso,-0.07967715266383676,0.17377048513565335,Australia,AU,New South Wales,,-0.489668904085141,-0.0559296703568039,0
Yanchep,-0.06515706662193939,-2.1544306222024674,Australia,AU,Western Australia,,2.2608787879130534,-0.056360063262386,1
Bentley,-0.06407951472540241,-2.1855461936528533,Australia,AU,Western Australia,,2.1860527919410546,-0.0567302011611866,1
Moe,-0.05992529870001537,-0.6335523676410102,Australia,AU,Victoria,,-0.8020655666138078,-0.0567474168774099,0
Ayr,-0.1338906531310937,1.6311504693834884,Australia,AU,Queensland,,1.307822448768045,-0.0569195740396428,3
Moranbah,-0.12481052741524078,1.3952155753252389,Australia,AU,Queensland,,0.9732282163831059,-0.0569324858268102,3
Leeton,-0.07513648425389678,-0.19892189410714878,Australia,AU,New South Wales,,-0.3843523791722871,-0.0574145258810622,0
Moss Vale,-0.07801228897504925,0.09849168827342002,Australia,AU,New South Wales,,-0.6797765761913153,-0.0576038987595183,0
Wallan,-0.06359255778486311,-0.6413645776370238,Australia,AU,Victoria,,-0.6172658231732572,-0.0579266934387049,0
Springwood,-0.08209201896294718,0.21330417456186326,Australia,AU,New South Wales,,-0.5942201260565914,-0.0580515073813237,0
Lesmurdie,-0.06619889193393601,-2.1753207784770785,Australia,AU,Western Australia,,2.1774700209838587,-0.0582150566854449,1
Forbes,-0.08188711834608091,0.058707391837691573,Australia,AU,New South Wales,,-0.36720821582219143,-0.058236576330724,0
Emu Plains,-0.0822696482385818,0.2147113980360653,Australia,AU,New South Wales,,-0.6077235716592142,-0.058283919550338,0
Rye,-0.06028506613222137,-0.7648003511093582,Australia,AU,Victoria,,-0.719775212552445,-0.0583054391956171,0
Darley,-0.06311083320733489,-0.710231951131383,Australia,AU,Victoria,,-0.6046760870943972,-0.0584948120740732,0
Ararat,-0.06399258578111801,-0.7807101431925741,Australia,AU,Victoria,,-0.4476282311528662,-0.0588176067532598,0
Tweed Heads,-0.10743737590550329,1.0829018592372313,Australia,AU,New South Wales,,-0.16567512994197292,-0.0593383821690142,3
Highfields,-0.10948799304155303,1.0478502305221862,Australia,AU,Queensland,,0.03912156592060152,-0.0595320589765261,3
Charters Towers,-0.13467351872255295,1.4840156773574278,Australia,AU,Queensland,,1.3306467011106484,-0.0595794021961401,3
Melton,-0.0648593801100135,-0.7026509939836624,Australia,AU,Victoria,,-0.6189687803971977,-0.059798902577987,0
Katoomba,-0.08482667507678499,0.19194012044126707,Australia,AU,New South Wales,,-0.5773882115391579,-0.0602508151288482,0
Kilmore,-0.06731748316402207,-0.6282971171148193,Australia,AU,Victoria,,-0.5990833811946094,-0.0602766387031831,0
Mooroopna,-0.07120652872500005,-0.492843973236908,Australia,AU,Victoria,,-0.5226667575339484,-0.0603455015680763,0
Yarrawonga,-0.0731442489968624,-0.40115032050675403,Australia,AU,Victoria,,-0.5278145327744506,-0.0603971487167461,0
Maryborough,-0.06764602043970475,-0.6920625671830662,Australia,AU,Victoria,,-0.4810671717336718,-0.0604358840782485,0
Deniliquin,-0.07473964857554322,-0.4242230765525824,Australia,AU,New South Wales,,-0.39122436390834736,-0.0606898158925419,0
Mandurah,-0.06737736955085748,-2.262585279408888,Australia,AU,Western Australia,,2.1386497069330943,-0.0607974141189375,1
Bli Bli,-0.11542441386565397,1.2278162954002532,Australia,AU,Queensland,,0.05722267311401277,-0.060952355564947,3
Kiama,-0.08546357372112626,0.1204495241798992,Australia,AU,New South Wales,,-0.730556274137562,-0.0649119702963023,0
Narre Warren North,-0.06646629066850077,-0.6828642666405548,Australia,AU,Victoria,,-0.7090201299452484,-0.0614989545550363,0
Narrabri,-0.09982768964328506,0.5474936301191299,Australia,AU,New South Wales,,-0.13756604333997863,-0.0617916217308321,3
Bairnsdale,-0.0691211374300016,-0.4928469473206973,Australia,AU,Victoria,,-0.862618712336325,-0.0619035238862835,0
Clifton Springs,-0.0662192918433622,-0.7586516216028549,Australia,AU,Victoria,,-0.6728469543562451,-0.0621660635586885,0
North Tamborine,-0.11194602863619756,1.0815824512548584,Australia,AU,Queensland,,-0.11435558728179523,-0.0622220146364142,3
Bargara,-0.12393850624336117,1.3953363334552527,Australia,AU,Queensland,,0.31210660569643683,-0.0623123971465865,3
Kingscliff,-0.11131456409524165,1.0763556879388008,Australia,AU,New South Wales,,-0.1764458151348226,-0.0624027796567587,3
Healesville,-0.06912065356797457,-0.6297626250679077,Australia,AU,Victoria,,-0.6851095882879951,-0.0624156914439262,0
Fremantle,-0.07144413425482014,-2.2057621978458832,Australia,AU,Western Australia,,2.1927734207322342,-0.0624242993020378,1
Blaxland,-0.08789584422424786,0.21117284401961992,Australia,AU,New South Wales,,-0.6036935876112979,-0.0624587307344844,0
Atherton,-0.14986826308824955,1.7568996273968507,Australia,AU,Queensland,,1.7237887108279744,-0.0629752022211829,3
Kyabram,-0.07488541070291169,-0.5076093204941017,Australia,AU,Victoria,,-0.4925097050360814,-0.0630182415117411,0
Innisfail,-0.16831419367495098,1.767637802177299,Australia,AU,Queensland,,1.6520459540382728,-0.0895993073604916,3
Sanctuary Point,-0.08388760119387058,0.05266710887546382,Australia,AU,New South Wales,,-0.7646864037338238,-0.0634314187010999,0
Collie,-0.06814552277483105,-2.327947048726164,Australia,AU,Western Australia,,2.007931614543048,-0.063573448359942,1
Gatton,-0.11529627672778123,1.060120146366698,Australia,AU,Queensland,,0.0025908992349993475,-0.0639651059040217,3
Merrimac,-0.11427306582836563,1.0846433665264656,Australia,AU,New South Wales,,-0.13637315756285126,-0.0640942237756964,3
Murwillumbah,-0.11339938944596317,1.0526856721796929,Australia,AU,New South Wales,,-0.1710441492394396,-0.0642620770088734,3
Urraween,-0.125316200783518,1.3665593387077537,Australia,AU,Queensland,,0.22924871993626722,-0.0645332245393901,3
Kyneton,-0.07304655579669224,-0.6600506873658112,Australia,AU,Victoria,,-0.5560181365640611,-0.0646106952623949,0
Bongaree,-0.11866162954680855,1.1828796702463105,Australia,AU,Queensland,,-0.006930571105639132,-0.0646279109786182,3
Roma,-0.11834170413997629,0.9142697416680926,Australia,AU,Queensland,,0.3789560501217389,-0.0650539999551444,3
Mount Cotton,-0.11724300017624024,1.124218811915539,Australia,AU,Queensland,,-0.0746538013062524,-0.0651099510328701,3
Cootamundra,-0.08656127381297003,-0.08833356848706425,Australia,AU,New South Wales,,-0.5164479088956149,-0.0653380592728286,0
Beerwah,-0.12044981198173321,1.194074303689589,Australia,AU,Queensland,,0.0348437550503977,-0.0653940103505543,3
Castlemaine,-0.07468826897936459,-0.6576437829744937,Australia,AU,Victoria,,-0.5186682387962239,-0.0654456574992242,0
Pottsville,-0.1152159951899691,1.0596733717228277,Australia,AU,New South Wales,,-0.19061249762141325,-0.0656737657391827,3
Cooma,-0.0816239652748192,-0.19251469886547112,Australia,AU,New South Wales,,-0.7864609383242542,-0.0657727561074665,0
Gordonvale,-0.15459052616154584,1.8001360796706465,Australia,AU,Queensland,,1.7210790246840086,-0.0658157953980248,3
Lysterfield,-0.07253782561416447,-0.6783810040730346,Australia,AU,Victoria,,-0.7019490678899707,-0.0658502268304713,0
Bomaderry,-0.08816006445838896,0.08092271377854776,Australia,AU,New South Wales,,-0.7329480382694914,-0.065858834688583,0
Chinchilla,-0.12027668036608563,1.0325606295417082,Australia,AU,Queensland,,0.22240934943590052,-0.0660697272123182,3
Northam,-0.0789418522148353,-2.089410091450695,Australia,AU,Western Australia,,2.171678392247444,-0.0663451786718907,1
Yass,-0.08805421472915358,-0.04266969478494476,Australia,AU,New South Wales,,-0.6037229494985556,-0.0665259436922352,0
Strathalbyn,-0.07970110503141634,-0.8457889702098552,Australia,AU,South Australia,,0.0893632615757139,-0.0665345515503469,0
Burpengary,-0.12130001752163751,1.1632137220993666,Australia,AU,Queensland,,-0.002216882403014981,-0.0668401305133102,3
Waterford,-0.1192839912713204,1.1100130252414468,Australia,AU,Queensland,,-0.07574075968992375,-0.0668487383714218,3
Lennox Head,-0.1153464154269074,1.0131979942556264,Australia,AU,New South Wales,,-0.24094039627463218,-0.0669520326687615,3
Beaudesert,-0.1182073012560073,1.06401624851495,Australia,AU,Queensland,,-0.1014826268638725,-0.0670036798174314,3
Margaret River,-0.06976638379798113,-2.478468709364175,Australia,AU,Western Australia,,2.0185203305686517,-0.0670165916045988,1
Helensburgh,-0.0926479030969213,0.18839606031496353,Australia,AU,New South Wales,,-0.6839454469056954,-0.0670553269661012,0
Goondiwindi,-0.11447622031006664,0.797211318736415,Australia,AU,Queensland,,0.03270178766035023,-0.0671758369796642,3
Seymour,-0.07792653036344123,-0.5853183019407505,Australia,AU,Victoria,,-0.5827152584953684,-0.0672963469932272,0
Nambucca Heads,-0.10818746789685,0.7526881323307515,Australia,AU,New South Wales,,-0.4142247194113278,-0.0672963469932272,3
Nuriootpa,-0.08400166878949517,-0.7458211114407416,Australia,AU,South Australia,,0.1775527408609569,-0.0673522980709528,0
Wauchope,-0.10487368441556078,0.6369658494141863,Australia,AU,New South Wales,,-0.4923372580047421,-0.0673609059290645,0
Tumut,-0.0873041117747126,-0.15126172240636965,Australia,AU,New South Wales,,-0.6094588430746732,-0.0677138281116418,0
Wentworthville,-0.09512227883757426,0.228144395279254,Australia,AU,New South Wales,,-0.6390776406064701,-0.0678558577704839,0
Tuncurry,-0.10266563027957754,0.5360938926020813,Australia,AU,New South Wales,,-0.5585936664675768,-0.0679032009900979,0
Glen Innes,-0.11185840860549284,0.7630617727365145,Australia,AU,New South Wales,,-0.2156149344250793,-0.0680366227908284,3
Yamba,-0.11462697212544178,0.9211720640581268,Australia,AU,New South Wales,,-0.2984428955085905,-0.0683766331862383,3
Wentworth Falls,-0.0958562348172334,0.19637375418531988,Australia,AU,New South Wales,,-0.5824861657227455,-0.0683766331862383,0
South Grafton,-0.11329365627850711,0.8569997543448651,Australia,AU,New South Wales,,-0.30073462382559907,-0.0684110646186848,3
Kurri Kurri,-0.10030357110913743,0.38473241646480516,Australia,AU,New South Wales,,-0.5586930830699971,-0.0685143589160245,0
